i_connect_no,i_site_code,i_unit_num,i_giku_num,c_tag_no,c_tag_desc,c_category1,c_category2,c_category3,d_disp_range_lower,d_disp_range_upper,c_unit,i_decimal_place,i_signal_type,c_unit2,d_cnv1,d_cnv2,i_cdbi,c_point_id,c_retu text,i_off_set,i_kind_num,i_auto_flag,d_dead_band,i_xid bigint
1,1,2,0,SB_SPARE_6576,SPARE_6576,,0,,0,1,,0,1,,1,1,6576,SB_010200010000006576,data75,0,1,1,0,6576
1,1,2,0,SB_SPARE_6577,SPARE_6577,,0,,0,1,,0,1,,1,1,6577,SB_010200010000006577,data76,0,1,1,0,6577
1,1,2,0,SB_SPARE_6578,SPARE_6578,,0,,0,1,,0,1,,1,1,6578,SB_010200010000006578,data77,0,1,1,0,6578
1,1,2,0,SB_SPARE_6579,SPARE_6579,,0,,0,1,,0,1,,1,1,6579,SB_010200010000006579,data78,0,1,1,0,6579
1,1,2,0,SB_SPARE_6580,SPARE_6580,,0,,0,1,,0,1,,1,1,6580,SB_010200010000006580,data79,0,1,1,0,6580
1,1,2,0,SB_SPARE_6581,SPARE_6581,,0,,0,1,,0,1,,1,1,6581,SB_010200010000006581,data80,0,1,1,0,6581
1,1,2,0,SB_SPARE_6582,SPARE_6582,,0,,0,1,,0,1,,1,1,6582,SB_010200010000006582,data81,0,1,1,0,6582
1,1,2,0,SB_SPARE_6583,SPARE_6583,,0,,0,1,,0,1,,1,1,6583,SB_010200010000006583,data82,0,1,1,0,6583
1,1,2,0,SB_SPARE_6584,SPARE_6584,,0,,0,1,,0,1,,1,1,6584,SB_010200010000006584,data83,0,1,1,0,6584
1,1,2,0,SB_SPARE_6585,SPARE_6585,,0,,0,1,,0,1,,1,1,6585,SB_010200010000006585,data84,0,1,1,0,6585
1,1,2,0,SB_SPARE_6586,SPARE_6586,,0,,0,1,,0,1,,1,1,6586,SB_010200010000006586,data85,0,1,1,0,6586
1,1,2,0,SB_SPARE_6587,SPARE_6587,,0,,0,1,,0,1,,1,1,6587,SB_010200010000006587,data86,0,1,1,0,6587
1,1,2,0,SB_SPARE_6588,SPARE_6588,,0,,0,1,,0,1,,1,1,6588,SB_010200010000006588,data87,0,1,1,0,6588
1,1,2,0,SB_SPARE_6589,SPARE_6589,,0,,0,1,,0,1,,1,1,6589,SB_010200010000006589,data88,0,1,1,0,6589
1,1,2,0,SB_SPARE_6590,SPARE_6590,,0,,0,1,,0,1,,1,1,6590,SB_010200010000006590,data89,0,1,1,0,6590
1,1,2,0,SB_SPARE_6591,SPARE_6591,,0,,0,1,,0,1,,1,1,6591,SB_010200010000006591,data90,0,1,1,0,6591
1,1,2,0,SB_SPARE_6592,SPARE_6592,,0,,0,1,,0,1,,1,1,6592,SB_010200010000006592,data91,0,1,1,0,6592
1,1,2,0,SB_SPARE_6593,SPARE_6593,,0,,0,1,,0,1,,1,1,6593,SB_010200010000006593,data92,0,1,1,0,6593
1,1,2,0,SB_SPARE_6594,SPARE_6594,,0,,0,1,,0,1,,1,1,6594,SB_010200010000006594,data93,0,1,1,0,6594
1,1,2,0,SB_SPARE_6595,SPARE_6595,,0,,0,1,,0,1,,1,1,6595,SB_010200010000006595,data94,0,1,1,0,6595
1,1,2,0,SB_SPARE_6596,SPARE_6596,,0,,0,1,,0,1,,1,1,6596,SB_010200010000006596,data95,0,1,1,0,6596
1,1,2,0,SB_SPARE_6597,SPARE_6597,,0,,0,1,,0,1,,1,1,6597,SB_010200010000006597,data96,0,1,1,0,6597
1,1,2,0,SB_SPARE_6598,SPARE_6598,,0,,0,1,,0,1,,1,1,6598,SB_010200010000006598,data97,0,1,1,0,6598
1,1,2,0,SB_SPARE_6599,SPARE_6599,,0,,0,1,,0,1,,1,1,6599,SB_010200010000006599,data98,0,1,1,0,6599
1,1,2,0,SB_SPARE_6600,SPARE_6600,,0,,0,1,,0,1,,1,1,6600,SB_010200010000006600,data99,0,1,1,0,6600
1,1,2,0,SB_SPARE_6601,SPARE_6601,,0,,0,1,,0,1,,1,1,6601,SB_010200010000006601,data0,0,1,1,0,6601
1,1,2,0,SB_SPARE_6602,SPARE_6602,,0,,0,1,,0,1,,1,1,6602,SB_010200010000006602,data1,0,1,1,0,6602
1,1,2,0,SB_SPARE_6603,SPARE_6603,,0,,0,1,,0,1,,1,1,6603,SB_010200010000006603,data2,0,1,1,0,6603
1,1,2,0,SB_SPARE_6604,SPARE_6604,,0,,0,1,,0,1,,1,1,6604,SB_010200010000006604,data3,0,1,1,0,6604
1,1,2,0,SB_SPARE_6605,SPARE_6605,,0,,0,1,,0,1,,1,1,6605,SB_010200010000006605,data4,0,1,1,0,6605
1,1,2,0,SB_SPARE_6606,SPARE_6606,,0,,0,1,,0,1,,1,1,6606,SB_010200010000006606,data5,0,1,1,0,6606
1,1,2,0,SB_SPARE_6607,SPARE_6607,,0,,0,1,,0,1,,1,1,6607,SB_010200010000006607,data6,0,1,1,0,6607
1,1,2,0,SB_SPARE_6608,SPARE_6608,,0,,0,1,,0,1,,1,1,6608,SB_010200010000006608,data7,0,1,1,0,6608
1,1,2,0,SB_SPARE_6609,SPARE_6609,,0,,0,1,,0,1,,1,1,6609,SB_010200010000006609,data8,0,1,1,0,6609
1,1,2,0,SB_SPARE_6610,SPARE_6610,,0,,0,1,,0,1,,1,1,6610,SB_010200010000006610,data9,0,1,1,0,6610
1,1,2,0,SB_SPARE_6611,SPARE_6611,,0,,0,1,,0,1,,1,1,6611,SB_010200010000006611,data10,0,1,1,0,6611
1,1,2,0,SB_SPARE_6612,SPARE_6612,,0,,0,1,,0,1,,1,1,6612,SB_010200010000006612,data11,0,1,1,0,6612
1,1,2,0,SB_SPARE_6613,SPARE_6613,,0,,0,1,,0,1,,1,1,6613,SB_010200010000006613,data12,0,1,1,0,6613
1,1,2,0,SB_SPARE_6614,SPARE_6614,,0,,0,1,,0,1,,1,1,6614,SB_010200010000006614,data13,0,1,1,0,6614
1,1,2,0,SB_SPARE_6615,SPARE_6615,,0,,0,1,,0,1,,1,1,6615,SB_010200010000006615,data14,0,1,1,0,6615
1,1,2,0,SB_SPARE_6616,SPARE_6616,,0,,0,1,,0,1,,1,1,6616,SB_010200010000006616,data15,0,1,1,0,6616
1,1,2,0,SB_SPARE_6617,SPARE_6617,,0,,0,1,,0,1,,1,1,6617,SB_010200010000006617,data16,0,1,1,0,6617
1,1,2,0,SB_SPARE_6618,SPARE_6618,,0,,0,1,,0,1,,1,1,6618,SB_010200010000006618,data17,0,1,1,0,6618
1,1,2,0,SB_SPARE_6619,SPARE_6619,,0,,0,1,,0,1,,1,1,6619,SB_010200010000006619,data18,0,1,1,0,6619
1,1,2,0,SB_SPARE_6620,SPARE_6620,,0,,0,1,,0,1,,1,1,6620,SB_010200010000006620,data19,0,1,1,0,6620
1,1,2,0,SB_SPARE_6621,SPARE_6621,,0,,0,1,,0,1,,1,1,6621,SB_010200010000006621,data20,0,1,1,0,6621
1,1,2,0,SB_SPARE_6622,SPARE_6622,,0,,0,1,,0,1,,1,1,6622,SB_010200010000006622,data21,0,1,1,0,6622
1,1,2,0,SB_SPARE_6623,SPARE_6623,,0,,0,1,,0,1,,1,1,6623,SB_010200010000006623,data22,0,1,1,0,6623
1,1,2,0,SB_SPARE_6624,SPARE_6624,,0,,0,1,,0,1,,1,1,6624,SB_010200010000006624,data23,0,1,1,0,6624
1,1,2,0,SB_SPARE_6625,SPARE_6625,,0,,0,1,,0,1,,1,1,6625,SB_010200010000006625,data24,0,1,1,0,6625
1,1,2,0,SB_SPARE_6626,SPARE_6626,,0,,0,1,,0,1,,1,1,6626,SB_010200010000006626,data25,0,1,1,0,6626
1,1,2,0,SB_SPARE_6627,SPARE_6627,,0,,0,1,,0,1,,1,1,6627,SB_010200010000006627,data26,0,1,1,0,6627
1,1,2,0,SB_SPARE_6628,SPARE_6628,,0,,0,1,,0,1,,1,1,6628,SB_010200010000006628,data27,0,1,1,0,6628
1,1,2,0,SB_SPARE_6629,SPARE_6629,,0,,0,1,,0,1,,1,1,6629,SB_010200010000006629,data28,0,1,1,0,6629
1,1,2,0,SB_SPARE_6630,SPARE_6630,,0,,0,1,,0,1,,1,1,6630,SB_010200010000006630,data29,0,1,1,0,6630
1,1,2,0,SB_SPARE_6631,SPARE_6631,,0,,0,1,,0,1,,1,1,6631,SB_010200010000006631,data30,0,1,1,0,6631
1,1,2,0,SB_SPARE_6632,SPARE_6632,,0,,0,1,,0,1,,1,1,6632,SB_010200010000006632,data31,0,1,1,0,6632
1,1,2,0,SB_SPARE_6633,SPARE_6633,,0,,0,1,,0,1,,1,1,6633,SB_010200010000006633,data32,0,1,1,0,6633
1,1,2,0,SB_SPARE_6634,SPARE_6634,,0,,0,1,,0,1,,1,1,6634,SB_010200010000006634,data33,0,1,1,0,6634
1,1,2,0,SB_SPARE_6635,SPARE_6635,,0,,0,1,,0,1,,1,1,6635,SB_010200010000006635,data34,0,1,1,0,6635
1,1,2,0,SB_SPARE_6636,SPARE_6636,,0,,0,1,,0,1,,1,1,6636,SB_010200010000006636,data35,0,1,1,0,6636
1,1,2,0,SB_SPARE_6637,SPARE_6637,,0,,0,1,,0,1,,1,1,6637,SB_010200010000006637,data36,0,1,1,0,6637
1,1,2,0,SB_SPARE_6638,SPARE_6638,,0,,0,1,,0,1,,1,1,6638,SB_010200010000006638,data37,0,1,1,0,6638
1,1,2,0,SB_SPARE_6639,SPARE_6639,,0,,0,1,,0,1,,1,1,6639,SB_010200010000006639,data38,0,1,1,0,6639
1,1,2,0,SB_SPARE_6640,SPARE_6640,,0,,0,1,,0,1,,1,1,6640,SB_010200010000006640,data39,0,1,1,0,6640
1,1,2,0,SB_SPARE_6641,SPARE_6641,,0,,0,1,,0,1,,1,1,6641,SB_010200010000006641,data40,0,1,1,0,6641
1,1,2,0,SB_SPARE_6642,SPARE_6642,,0,,0,1,,0,1,,1,1,6642,SB_010200010000006642,data41,0,1,1,0,6642
1,1,2,0,SB_SPARE_6643,SPARE_6643,,0,,0,1,,0,1,,1,1,6643,SB_010200010000006643,data42,0,1,1,0,6643
1,1,2,0,SB_SPARE_6644,SPARE_6644,,0,,0,1,,0,1,,1,1,6644,SB_010200010000006644,data43,0,1,1,0,6644
1,1,2,0,SB_SPARE_6645,SPARE_6645,,0,,0,1,,0,1,,1,1,6645,SB_010200010000006645,data44,0,1,1,0,6645
1,1,2,0,SB_SPARE_6646,SPARE_6646,,0,,0,1,,0,1,,1,1,6646,SB_010200010000006646,data45,0,1,1,0,6646
1,1,2,0,SB_SPARE_6647,SPARE_6647,,0,,0,1,,0,1,,1,1,6647,SB_010200010000006647,data46,0,1,1,0,6647
1,1,2,0,SB_SPARE_6648,SPARE_6648,,0,,0,1,,0,1,,1,1,6648,SB_010200010000006648,data47,0,1,1,0,6648
1,1,2,0,SB_SPARE_6649,SPARE_6649,,0,,0,1,,0,1,,1,1,6649,SB_010200010000006649,data48,0,1,1,0,6649
1,1,2,0,SB_SPARE_6650,SPARE_6650,,0,,0,1,,0,1,,1,1,6650,SB_010200010000006650,data49,0,1,1,0,6650
1,1,2,0,SB_SPARE_6651,SPARE_6651,,0,,0,1,,0,1,,1,1,6651,SB_010200010000006651,data50,0,1,1,0,6651
1,1,2,0,SB_SPARE_6652,SPARE_6652,,0,,0,1,,0,1,,1,1,6652,SB_010200010000006652,data51,0,1,1,0,6652
1,1,2,0,SB_SPARE_6653,SPARE_6653,,0,,0,1,,0,1,,1,1,6653,SB_010200010000006653,data52,0,1,1,0,6653
1,1,2,0,SB_SPARE_6654,SPARE_6654,,0,,0,1,,0,1,,1,1,6654,SB_010200010000006654,data53,0,1,1,0,6654
1,1,2,0,SB_SPARE_6655,SPARE_6655,,0,,0,1,,0,1,,1,1,6655,SB_010200010000006655,data54,0,1,1,0,6655
1,1,2,0,SB_SPARE_6656,SPARE_6656,,0,,0,1,,0,1,,1,1,6656,SB_010200010000006656,data55,0,1,1,0,6656
1,1,2,0,SB_SPARE_6657,SPARE_6657,,0,,0,1,,0,1,,1,1,6657,SB_010200010000006657,data56,0,1,1,0,6657
1,1,2,0,SB_SPARE_6658,SPARE_6658,,0,,0,1,,0,1,,1,1,6658,SB_010200010000006658,data57,0,1,1,0,6658
1,1,2,0,SB_SPARE_6659,SPARE_6659,,0,,0,1,,0,1,,1,1,6659,SB_010200010000006659,data58,0,1,1,0,6659
1,1,2,0,SB_SPARE_6660,SPARE_6660,,0,,0,1,,0,1,,1,1,6660,SB_010200010000006660,data59,0,1,1,0,6660
1,1,2,0,SB_SPARE_6661,SPARE_6661,,0,,0,1,,0,1,,1,1,6661,SB_010200010000006661,data60,0,1,1,0,6661
1,1,2,0,SB_SPARE_6662,SPARE_6662,,0,,0,1,,0,1,,1,1,6662,SB_010200010000006662,data61,0,1,1,0,6662
1,1,2,0,SB_SPARE_6663,SPARE_6663,,0,,0,1,,0,1,,1,1,6663,SB_010200010000006663,data62,0,1,1,0,6663
1,1,2,0,SB_SPARE_6664,SPARE_6664,,0,,0,1,,0,1,,1,1,6664,SB_010200010000006664,data63,0,1,1,0,6664
1,1,2,0,SB_SPARE_6665,SPARE_6665,,0,,0,1,,0,1,,1,1,6665,SB_010200010000006665,data64,0,1,1,0,6665
1,1,2,0,SB_SPARE_6666,SPARE_6666,,0,,0,1,,0,1,,1,1,6666,SB_010200010000006666,data65,0,1,1,0,6666
1,1,2,0,SB_SPARE_6667,SPARE_6667,,0,,0,1,,0,1,,1,1,6667,SB_010200010000006667,data66,0,1,1,0,6667
1,1,2,0,SB_SPARE_6668,SPARE_6668,,0,,0,1,,0,1,,1,1,6668,SB_010200010000006668,data67,0,1,1,0,6668
1,1,2,0,SB_SPARE_6669,SPARE_6669,,0,,0,1,,0,1,,1,1,6669,SB_010200010000006669,data68,0,1,1,0,6669
1,1,2,0,SB_SPARE_6670,SPARE_6670,,0,,0,1,,0,1,,1,1,6670,SB_010200010000006670,data69,0,1,1,0,6670
1,1,2,0,SB_SPARE_6671,SPARE_6671,,0,,0,1,,0,1,,1,1,6671,SB_010200010000006671,data70,0,1,1,0,6671
1,1,2,0,SB_SPARE_6672,SPARE_6672,,0,,0,1,,0,1,,1,1,6672,SB_010200010000006672,data71,0,1,1,0,6672
1,1,2,0,SB_SPARE_6673,SPARE_6673,,0,,0,1,,0,1,,1,1,6673,SB_010200010000006673,data72,0,1,1,0,6673
1,1,2,0,SB_SPARE_6674,SPARE_6674,,0,,0,1,,0,1,,1,1,6674,SB_010200010000006674,data73,0,1,1,0,6674
1,1,2,0,SB_SPARE_6675,SPARE_6675,,0,,0,1,,0,1,,1,1,6675,SB_010200010000006675,data74,0,1,1,0,6675
1,1,2,0,SB_SPARE_6676,SPARE_6676,,0,,0,1,,0,1,,1,1,6676,SB_010200010000006676,data75,0,1,1,0,6676
1,1,2,0,SB_SPARE_6677,SPARE_6677,,0,,0,1,,0,1,,1,1,6677,SB_010200010000006677,data76,0,1,1,0,6677
1,1,2,0,SB_SPARE_6678,SPARE_6678,,0,,0,1,,0,1,,1,1,6678,SB_010200010000006678,data77,0,1,1,0,6678
1,1,2,0,SB_SPARE_6679,SPARE_6679,,0,,0,1,,0,1,,1,1,6679,SB_010200010000006679,data78,0,1,1,0,6679
1,1,2,0,SB_SPARE_6680,SPARE_6680,,0,,0,1,,0,1,,1,1,6680,SB_010200010000006680,data79,0,1,1,0,6680
1,1,2,0,SB_SPARE_6681,SPARE_6681,,0,,0,1,,0,1,,1,1,6681,SB_010200010000006681,data80,0,1,1,0,6681
1,1,2,0,SB_SPARE_6682,SPARE_6682,,0,,0,1,,0,1,,1,1,6682,SB_010200010000006682,data81,0,1,1,0,6682
1,1,2,0,SB_SPARE_6683,SPARE_6683,,0,,0,1,,0,1,,1,1,6683,SB_010200010000006683,data82,0,1,1,0,6683
1,1,2,0,SB_SPARE_6684,SPARE_6684,,0,,0,1,,0,1,,1,1,6684,SB_010200010000006684,data83,0,1,1,0,6684
1,1,2,0,SB_SPARE_6685,SPARE_6685,,0,,0,1,,0,1,,1,1,6685,SB_010200010000006685,data84,0,1,1,0,6685
1,1,2,0,SB_SPARE_6686,SPARE_6686,,0,,0,1,,0,1,,1,1,6686,SB_010200010000006686,data85,0,1,1,0,6686
1,1,2,0,SB_SPARE_6687,SPARE_6687,,0,,0,1,,0,1,,1,1,6687,SB_010200010000006687,data86,0,1,1,0,6687
1,1,2,0,SB_SPARE_6688,SPARE_6688,,0,,0,1,,0,1,,1,1,6688,SB_010200010000006688,data87,0,1,1,0,6688
1,1,2,0,SB_SPARE_6689,SPARE_6689,,0,,0,1,,0,1,,1,1,6689,SB_010200010000006689,data88,0,1,1,0,6689
1,1,2,0,SB_SPARE_6690,SPARE_6690,,0,,0,1,,0,1,,1,1,6690,SB_010200010000006690,data89,0,1,1,0,6690
1,1,2,0,SB_SPARE_6691,SPARE_6691,,0,,0,1,,0,1,,1,1,6691,SB_010200010000006691,data90,0,1,1,0,6691
1,1,2,0,SB_SPARE_6692,SPARE_6692,,0,,0,1,,0,1,,1,1,6692,SB_010200010000006692,data91,0,1,1,0,6692
1,1,2,0,SB_SPARE_6693,SPARE_6693,,0,,0,1,,0,1,,1,1,6693,SB_010200010000006693,data92,0,1,1,0,6693
1,1,2,0,SB_SPARE_6694,SPARE_6694,,0,,0,1,,0,1,,1,1,6694,SB_010200010000006694,data93,0,1,1,0,6694
1,1,2,0,SB_SPARE_6695,SPARE_6695,,0,,0,1,,0,1,,1,1,6695,SB_010200010000006695,data94,0,1,1,0,6695
1,1,2,0,SB_SPARE_6696,SPARE_6696,,0,,0,1,,0,1,,1,1,6696,SB_010200010000006696,data95,0,1,1,0,6696
1,1,2,0,SB_SPARE_6697,SPARE_6697,,0,,0,1,,0,1,,1,1,6697,SB_010200010000006697,data96,0,1,1,0,6697
1,1,2,0,SB_SPARE_6698,SPARE_6698,,0,,0,1,,0,1,,1,1,6698,SB_010200010000006698,data97,0,1,1,0,6698
1,1,2,0,SB_SPARE_6699,SPARE_6699,,0,,0,1,,0,1,,1,1,6699,SB_010200010000006699,data98,0,1,1,0,6699
1,1,2,0,SB_SPARE_6700,SPARE_6700,,0,,0,1,,0,1,,1,1,6700,SB_010200010000006700,data99,0,1,1,0,6700
1,1,2,0,SB_SPARE_6701,SPARE_6701,,0,,0,1,,0,1,,1,1,6701,SB_010200010000006701,data0,0,1,1,0,6701
1,1,2,0,SB_SPARE_6702,SPARE_6702,,0,,0,1,,0,1,,1,1,6702,SB_010200010000006702,data1,0,1,1,0,6702
1,1,2,0,SB_SPARE_6703,SPARE_6703,,0,,0,1,,0,1,,1,1,6703,SB_010200010000006703,data2,0,1,1,0,6703
1,1,2,0,SB_SPARE_6704,SPARE_6704,,0,,0,1,,0,1,,1,1,6704,SB_010200010000006704,data3,0,1,1,0,6704
1,1,2,0,SB_SPARE_6705,SPARE_6705,,0,,0,1,,0,1,,1,1,6705,SB_010200010000006705,data4,0,1,1,0,6705
1,1,2,0,SB_SPARE_6706,SPARE_6706,,0,,0,1,,0,1,,1,1,6706,SB_010200010000006706,data5,0,1,1,0,6706
1,1,2,0,SB_SPARE_6707,SPARE_6707,,0,,0,1,,0,1,,1,1,6707,SB_010200010000006707,data6,0,1,1,0,6707
1,1,2,0,SB_SPARE_6708,SPARE_6708,,0,,0,1,,0,1,,1,1,6708,SB_010200010000006708,data7,0,1,1,0,6708
1,1,2,0,SB_SPARE_6709,SPARE_6709,,0,,0,1,,0,1,,1,1,6709,SB_010200010000006709,data8,0,1,1,0,6709
1,1,2,0,SB_SPARE_6710,SPARE_6710,,0,,0,1,,0,1,,1,1,6710,SB_010200010000006710,data9,0,1,1,0,6710
1,1,2,0,SB_SPARE_6711,SPARE_6711,,0,,0,1,,0,1,,1,1,6711,SB_010200010000006711,data10,0,1,1,0,6711
1,1,2,0,SB_SPARE_6712,SPARE_6712,,0,,0,1,,0,1,,1,1,6712,SB_010200010000006712,data11,0,1,1,0,6712
1,1,2,0,SB_SPARE_6713,SPARE_6713,,0,,0,1,,0,1,,1,1,6713,SB_010200010000006713,data12,0,1,1,0,6713
1,1,2,0,SB_SPARE_6714,SPARE_6714,,0,,0,1,,0,1,,1,1,6714,SB_010200010000006714,data13,0,1,1,0,6714
1,1,2,0,SB_SPARE_6715,SPARE_6715,,0,,0,1,,0,1,,1,1,6715,SB_010200010000006715,data14,0,1,1,0,6715
1,1,2,0,SB_SPARE_6716,SPARE_6716,,0,,0,1,,0,1,,1,1,6716,SB_010200010000006716,data15,0,1,1,0,6716
1,1,2,0,SB_SPARE_6717,SPARE_6717,,0,,0,1,,0,1,,1,1,6717,SB_010200010000006717,data16,0,1,1,0,6717
1,1,2,0,SB_SPARE_6718,SPARE_6718,,0,,0,1,,0,1,,1,1,6718,SB_010200010000006718,data17,0,1,1,0,6718
1,1,2,0,SB_SPARE_6719,SPARE_6719,,0,,0,1,,0,1,,1,1,6719,SB_010200010000006719,data18,0,1,1,0,6719
1,1,2,0,SB_SPARE_6720,SPARE_6720,,0,,0,1,,0,1,,1,1,6720,SB_010200010000006720,data19,0,1,1,0,6720
1,1,2,0,SB_SPARE_6721,SPARE_6721,,0,,0,1,,0,1,,1,1,6721,SB_010200010000006721,data20,0,1,1,0,6721
1,1,2,0,SB_SPARE_6722,SPARE_6722,,0,,0,1,,0,1,,1,1,6722,SB_010200010000006722,data21,0,1,1,0,6722
1,1,2,0,SB_SPARE_6723,SPARE_6723,,0,,0,1,,0,1,,1,1,6723,SB_010200010000006723,data22,0,1,1,0,6723
1,1,2,0,SB_SPARE_6724,SPARE_6724,,0,,0,1,,0,1,,1,1,6724,SB_010200010000006724,data23,0,1,1,0,6724
1,1,2,0,SB_SPARE_6725,SPARE_6725,,0,,0,1,,0,1,,1,1,6725,SB_010200010000006725,data24,0,1,1,0,6725
1,1,2,0,SB_SPARE_6726,SPARE_6726,,0,,0,1,,0,1,,1,1,6726,SB_010200010000006726,data25,0,1,1,0,6726
1,1,2,0,SB_SPARE_6727,SPARE_6727,,0,,0,1,,0,1,,1,1,6727,SB_010200010000006727,data26,0,1,1,0,6727
1,1,2,0,SB_SPARE_6728,SPARE_6728,,0,,0,1,,0,1,,1,1,6728,SB_010200010000006728,data27,0,1,1,0,6728
1,1,2,0,SB_SPARE_6729,SPARE_6729,,0,,0,1,,0,1,,1,1,6729,SB_010200010000006729,data28,0,1,1,0,6729
1,1,2,0,SB_SPARE_6730,SPARE_6730,,0,,0,1,,0,1,,1,1,6730,SB_010200010000006730,data29,0,1,1,0,6730
1,1,2,0,SB_SPARE_6731,SPARE_6731,,0,,0,1,,0,1,,1,1,6731,SB_010200010000006731,data30,0,1,1,0,6731
1,1,2,0,SB_SPARE_6732,SPARE_6732,,0,,0,1,,0,1,,1,1,6732,SB_010200010000006732,data31,0,1,1,0,6732
1,1,2,0,SB_SPARE_6733,SPARE_6733,,0,,0,1,,0,1,,1,1,6733,SB_010200010000006733,data32,0,1,1,0,6733
1,1,2,0,SB_SPARE_6734,SPARE_6734,,0,,0,1,,0,1,,1,1,6734,SB_010200010000006734,data33,0,1,1,0,6734
1,1,2,0,SB_SPARE_6735,SPARE_6735,,0,,0,1,,0,1,,1,1,6735,SB_010200010000006735,data34,0,1,1,0,6735
1,1,2,0,SB_SPARE_6736,SPARE_6736,,0,,0,1,,0,1,,1,1,6736,SB_010200010000006736,data35,0,1,1,0,6736
1,1,2,0,SB_SPARE_6737,SPARE_6737,,0,,0,1,,0,1,,1,1,6737,SB_010200010000006737,data36,0,1,1,0,6737
1,1,2,0,SB_SPARE_6738,SPARE_6738,,0,,0,1,,0,1,,1,1,6738,SB_010200010000006738,data37,0,1,1,0,6738
1,1,2,0,SB_SPARE_6739,SPARE_6739,,0,,0,1,,0,1,,1,1,6739,SB_010200010000006739,data38,0,1,1,0,6739
1,1,2,0,SB_SPARE_6740,SPARE_6740,,0,,0,1,,0,1,,1,1,6740,SB_010200010000006740,data39,0,1,1,0,6740
1,1,2,0,SB_SPARE_6741,SPARE_6741,,0,,0,1,,0,1,,1,1,6741,SB_010200010000006741,data40,0,1,1,0,6741
1,1,2,0,SB_SPARE_6742,SPARE_6742,,0,,0,1,,0,1,,1,1,6742,SB_010200010000006742,data41,0,1,1,0,6742
1,1,2,0,SB_SPARE_6743,SPARE_6743,,0,,0,1,,0,1,,1,1,6743,SB_010200010000006743,data42,0,1,1,0,6743
1,1,2,0,SB_SPARE_6744,SPARE_6744,,0,,0,1,,0,1,,1,1,6744,SB_010200010000006744,data43,0,1,1,0,6744
1,1,2,0,SB_SPARE_6745,SPARE_6745,,0,,0,1,,0,1,,1,1,6745,SB_010200010000006745,data44,0,1,1,0,6745
1,1,2,0,SB_SPARE_6746,SPARE_6746,,0,,0,1,,0,1,,1,1,6746,SB_010200010000006746,data45,0,1,1,0,6746
1,1,2,0,SB_SPARE_6747,SPARE_6747,,0,,0,1,,0,1,,1,1,6747,SB_010200010000006747,data46,0,1,1,0,6747
1,1,2,0,SB_SPARE_6748,SPARE_6748,,0,,0,1,,0,1,,1,1,6748,SB_010200010000006748,data47,0,1,1,0,6748
1,1,2,0,SB_SPARE_6749,SPARE_6749,,0,,0,1,,0,1,,1,1,6749,SB_010200010000006749,data48,0,1,1,0,6749
1,1,2,0,SB_SPARE_6750,SPARE_6750,,0,,0,1,,0,1,,1,1,6750,SB_010200010000006750,data49,0,1,1,0,6750
1,1,2,0,SB_SPARE_6751,SPARE_6751,,0,,0,1,,0,1,,1,1,6751,SB_010200010000006751,data50,0,1,1,0,6751
1,1,2,0,SB_SPARE_6752,SPARE_6752,,0,,0,1,,0,1,,1,1,6752,SB_010200010000006752,data51,0,1,1,0,6752
1,1,2,0,SB_SPARE_6753,SPARE_6753,,0,,0,1,,0,1,,1,1,6753,SB_010200010000006753,data52,0,1,1,0,6753
1,1,2,0,SB_SPARE_6754,SPARE_6754,,0,,0,1,,0,1,,1,1,6754,SB_010200010000006754,data53,0,1,1,0,6754
1,1,2,0,SB_SPARE_6755,SPARE_6755,,0,,0,1,,0,1,,1,1,6755,SB_010200010000006755,data54,0,1,1,0,6755
1,1,2,0,SB_SPARE_6756,SPARE_6756,,0,,0,1,,0,1,,1,1,6756,SB_010200010000006756,data55,0,1,1,0,6756
1,1,2,0,SB_SPARE_6757,SPARE_6757,,0,,0,1,,0,1,,1,1,6757,SB_010200010000006757,data56,0,1,1,0,6757
1,1,2,0,SB_SPARE_6758,SPARE_6758,,0,,0,1,,0,1,,1,1,6758,SB_010200010000006758,data57,0,1,1,0,6758
1,1,2,0,SB_SPARE_6759,SPARE_6759,,0,,0,1,,0,1,,1,1,6759,SB_010200010000006759,data58,0,1,1,0,6759
1,1,2,0,SB_SPARE_6760,SPARE_6760,,0,,0,1,,0,1,,1,1,6760,SB_010200010000006760,data59,0,1,1,0,6760
1,1,2,0,SB_SPARE_6761,SPARE_6761,,0,,0,1,,0,1,,1,1,6761,SB_010200010000006761,data60,0,1,1,0,6761
1,1,2,0,SB_SPARE_6762,SPARE_6762,,0,,0,1,,0,1,,1,1,6762,SB_010200010000006762,data61,0,1,1,0,6762
1,1,2,0,SB_SPARE_6763,SPARE_6763,,0,,0,1,,0,1,,1,1,6763,SB_010200010000006763,data62,0,1,1,0,6763
1,1,2,0,SB_SPARE_6764,SPARE_6764,,0,,0,1,,0,1,,1,1,6764,SB_010200010000006764,data63,0,1,1,0,6764
1,1,2,0,SB_SPARE_6765,SPARE_6765,,0,,0,1,,0,1,,1,1,6765,SB_010200010000006765,data64,0,1,1,0,6765
1,1,2,0,SB_SPARE_6766,SPARE_6766,,0,,0,1,,0,1,,1,1,6766,SB_010200010000006766,data65,0,1,1,0,6766
1,1,2,0,SB_SPARE_6767,SPARE_6767,,0,,0,1,,0,1,,1,1,6767,SB_010200010000006767,data66,0,1,1,0,6767
